,City,Cost,Rating,Comfort
0,Głogów Małopolski,3228,7.5,8.8
1,Przemyśl,3261,7.0,8.8
2,Polańczyk,1399,8.9,9.1
3,Lutowiska,4387,8.7,8.2
4,Polańczyk,1852,7.4,9.2
5,Rzeszów,1632,7.5,9.7
6,Ustrzyki Dolne,1336,9.2,8.4
7,Krosno,1890,8.3,8.5
8,Rzeszów,1715,7.3,9.4
9,Lutowiska,3094,9.0,9.5
10,Łańcut,6671,9.6,9.4
11,Jasło,2240,8.4,9.4
12,Przemyśl,2628,8.2,9.1
13,Rzeszów,6370,9.1,9.4
14,Krosno,1862,9.4,8.6
15,Trzebownisko,9800,9.0,9.8
16,Jasionka,11200,9.2,9.0
17,Polańczyk,2401,8.1,9.4
18,Łączki,1291,9.0,9.4
19,Wetlina,2961,9.3,9.4
20,Czarna,3710,8.6,8.9
21,Mielec,4130,9.6,9.1
22,Smolnik,2399,9.3,8.5
23,Zawóz,4239,9.3,9.0
24,Polańczyk,4434,9.2,9.4
25,Polańczyk,4434,9.2,8.4
26,Solina,8379,7.6,9.7
27,Komańcza,1960,7.3,9.1
28,Polańczyk,1960,9.0,8.0
29,Kalnica,1470,9.2,9.6
30,Ulanów,1680,9.0,9.4
31,Przemyśl,1995,9.1,8.5
32,Frysztak,3197,9.4,9.5
33,Sanok,3220,8.3,9.4
34,Rzeszów,12665,9.6,8.3
35,Dubiecko,4158,9.1,9.7
36,Rzeszów,3920,7.9,9.0
37,Wetlina,3262,9.5,9.2
38,Solina,4228,9.5,10.0
39,Kombornia,3815,8.4,9.6
40,Ropienka,1874,9.5,8.9
41,Ustrzyki Dolne,4151,9.5,10.0
42,Stalowa Wola,3325,8.2,9.6
43,Pawłowa,2450,9.9,9.8
44,Wyżne,4827,8.5,9.8
45,Przemyśl,3206,6.5,9.9
46,Rzeszów,6300,9.0,8.1
47,Smerek,3150,9.7,9.5
48,Łańcut,1446,7.3,9.4
49,Rudna Mała,2450,9.9,8.1
50,Myczków,3098,8.5,8.1
51,Rzeszów,6346,9.9,9.9
52,Wetlina,2814,9.6,8.9
53,Przemyśl,1907,9.8,9.7
54,Ustrzyki Dolne,4566,9.5,9.3
55,Przemyśl,3080,9.8,9.4
56,Przemyśl,2484,8.1,8.3
57,Radymno,3150,9.4,8.0
58,Wańkowa,5390,9.6,8.3
59,Bukowiec,2121,8.1,9.3
60,Rzeszów,2190,8.4,9.0
61,Horyniec Zdrój,3560,9.9,9.6
62,Ustrzyki Dolne,2121,8.8,9.9
63,Lutowiska,7845,9.7,9.5
64,Polańczyk,4300,9.0,9.6
65,Rzeszów,7840,9.1,8.7
66,Rzeszów,7790,8.3,9.3
67,Mielec,4438,8.2,8.8
68,Przemyśl,1260,8.1,8.4
69,Przemyśl,3395,9.6,9.6
70,Solina,2338,8.2,8.2
71,Cisna,3156,9.1,9.0
72,Zawóz,3647,9.4,8.9
73,Jarosław,3766,9.9,8.0
74,Baligród,6230,9.6,9.6
75,Jarosław,2482,9.6,9.0
76,Cisna,2940,8.9,9.2
77,Iwonicz-Zdrój,1493,9.2,8.2
78,Przemyśl,1716,8.7,9.3
79,Jasło,3010,8.1,8.5
80,Ustrzyki Dolne,1638,8.4,8.8
81,Iwonicz-Zdrój,3322,9.5,9.5
82,Mielec,1600,8.7,8.2
83,Ustrzyki Dolne,1407,9.2,8.7
84,Rymanów-Zdrój,1813,8.3,9.8
85,Wola Ociecka,2562,7.9,8.0
86,Rzeszów,4095,9.5,9.7
87,Ustrzyki Dolne,3003,7.8,9.0
88,Solina,4627,8.6,8.8
89,Rzeszów,7360,9.3,9.4
90,Cisna,2268,8.3,8.2
91,Rzeszów,1925,9.2,8.4
92,Przemyśl,2660,8.7,9.3
93,Wrocanka,1851,8.6,9.0
94,Łańcut,4270,9.3,10.0
95,Tarnobrzeg,5600,8.2,8.8
96,Stalowa Wola,3290,8.9,9.6
97,Baranów Sandomierski,4429,10.0,8.8
98,Niwiska,3373,8.2,9.5
99,Leżajsk,2800,9.7,9.7
100,Kużmina,1540,9.0,8.2
101,Góra Motyczna,3290,8.7,8.0
102,Lutowiska,4444,9.4,9.4
103,Dukla,1300,8.3,9.7
104,Jarosław,2450,8.4,9.2
105,Rzeszów,3360,9.1,9.4
106,Radawa,18900,8.0,9.6
107,Przemyśl,3150,8.8,9.4
108,Przemyśl,3150,7.6,9.5
109,Korczowa,2506,10.0,8.0
110,Mielec,1746,8.7,10.0
111,Krosno,3452,9.6,9.0
112,Sanok,2800,8.8,9.7
113,Jasło,2835,9.6,9.2
114,Lesko,3570,9.6,9.4
115,Solina,10876,8.3,9.6
116,Krosno,1890,7.9,9.4
117,Przemyśl,2240,9.6,8.9
118,Przemyśl,1482,9.5,9.0
119,Wetlina,2310,9.2,8.8
120,Ustrzyki Dolne,2533,9.3,9.4
121,Narol,2296,9.4,8.9
122,Smerek,3080,9.6,8.8
123,Wetlina,3610,9.6,9.2
124,Polany,3977,7.9,9.2
125,Lesko,3570,9.9,8.9
126,Przemyśl,2240,9.1,8.4
127,Ustrzyki Dolne,4179,9.5,8.1
128,Wołkowyja,1767,9.2,9.6
129,Przemyśl,1482,9.3,8.9
130,Ustrzyki Dolne,2533,9.4,9.2
131,Narol,2296,9.6,9.4
132,Smerek,1960,9.0,9.9
133,Wetlina,2449,9.4,8.2
134,Polany,3977,9.0,10.0
135,Hoczew,8232,9.4,8.0
136,Iwonicz-Zdrój,2083,8.0,9.2
137,Hołuczków,2310,8.7,9.7
138,Solina,3248,8.5,9.1
139,Polańczyk,6150,9.0,8.9
140,Przemyśl,3150,9.3,9.1
141,Grębów,2195,9.0,9.5
142,Polańczyk,4812,8.6,10.0
143,Sanok,2800,8.7,9.0
144,Polańczyk,5292,9.7,9.1
145,Łańcut,3458,9.1,9.5
146,Cisna,1567,9.1,8.1
147,Smolnik,1260,9.3,9.8
148,Lutowiska,2145,9.7,8.8
149,Ustrzyki Dolne,2436,8.0,9.0
150,Wetlina,2232,7.0,8.7
151,Medyka,1953,10.0,9.0
152,Przemyśl,2056,8.2,8.7
153,Rymanów-Zdrój,2184,9.3,8.8
154,Olchowiec,2621,9.6,9.9
155,Tarnobrzeg,2787,9.1,9.0
156,Lesko,4798,8.8,9.6
157,Rymanów-Zdrój,1996,9.6,9.4
158,Solina,4878,9.3,9.5
159,Ustrzyki Dolne,1946,10.0,8.6
160,Sędziszów Małopolski,3360,9.4,9.4
161,Krosno,3186,7.6,9.6
162,Polana,2411,9.0,9.4
163,Jasło,2640,9.7,9.6
164,Baligród,7690,8.3,9.5
165,Polańczyk,3042,9.6,9.2
166,Przemyśl,5292,7.8,9.1
167,Solina,6514,8.4,9.1
168,Jaśliska,3675,9.0,8.8
169,Rzeszów,3549,8.7,10.0
170,Ustrzyki Dolne,6285,9.0,8.7
171,Horyniec Zdrój,2192,8.7,9.1
172,Kolbuszowa,3495,8.4,9.8
173,Jasło,2240,9.8,8.7
174,Jarosław,2240,8.8,8.5
175,Jasło,2240,7.5,9.6
176,Jarosław,2240,9.8,9.2
177,Przemyśl,3150,9.4,9.7
178,Sanok,2428,9.6,9.3
179,Tarnobrzeg,2450,9.1,9.1
180,Młyny,3769,9.2,9.6
181,Rabe,1292,9.8,8.9
182,Narol,2240,9.4,9.0
183,Hoczew,2210,7.0,9.0
184,Polańczyk,2692,9.6,10.0
185,Strzyżów,3360,9.6,8.3
186,Orelec,2394,9.2,9.8
187,Dębica,1603,9.0,9.4
188,Sanok,2527,9.2,9.6
189,Uherce Mineralne,4200,8.6,10.0
190,Czarna,1377,9.3,8.4
191,Jarosław,4060,9.0,9.6
192,Sanok,2310,9.1,9.2
193,Cisna,1456,9.6,9.6
194,Nowa Sarzyna,3457,8.5,8.8
195,Przemyśl,3481,8.8,8.7
196,Polańczyk,2300,9.6,9.3
197,Ustrzyki Dolne,1642,9.3,8.2
198,Przemyśl,2240,9.6,9.3
199,Przemyśl,5964,9.3,9.5
200,Cisna,1438,9.2,8.4
201,Rymanów,1886,9.6,9.7
202,Ustrzyki Dolne,2142,8.7,9.9
203,Dukla,1836,8.9,9.0
204,Przemyśl,1309,9.1,9.6
205,Cisna,1456,7.8,10.0
206,Szczawne,2142,10.0,8.9
207,Dębica,3850,8.4,9.6
208,Łańcut,4270,9.8,8.3
209,Ustrzyki Dolne,2660,9.6,10.0
210,Brzeżanka,2447,9.5,9.6
211,Kołaczyce,7757,10.0,8.8
212,Tyczyn,1715,8.4,9.1
213,Jasło,1071,9.6,9.9
214,Ustrzyki Dolne,2492,9.6,9.8
215,Ustrzyki Dolne,2142,9.6,9.8
216,Przemyśl,2494,9.2,9.5
217,Brzozów,2276,8.8,9.2
218,Cisna,3528,9.2,8.4
219,Maniów,2082,8.3,9.9
220,Stalowa Wola,1662,9.5,9.5
221,Kalnica,3990,9.6,9.2
222,Wola Matiaszowa,1781,8.5,8.4
223,Rzeszów,2205,9.7,9.2
224,Cisna,3010,9.6,9.7
225,Sanok,2730,9.3,8.2
226,Cisna,3394,7.4,9.1
227,Mielec,1607,9.6,9.7
228,Rzeszów,3129,10.0,9.1
229,Dynów,2272,9.0,9.0
230,Horyniec Zdrój,2119,9.8,8.8
231,Lutowiska,4458,8.4,10.0
232,Przemyśl,2047,9.8,8.7
233,Komańcza,2678,9.5,10.0
234,Polańczyk,2132,9.1,9.8
235,Krosno,2737,9.3,9.1
236,Jankowce,3212,9.8,8.4
237,Malawa,2240,9.6,9.4
238,Uherce Mineralne,2534,9.7,9.5
239,Polańczyk,2424,9.6,9.4
240,Baligród,3010,9.2,9.3
241,Lesko,1610,8.3,9.3
242,Czarna,3672,9.8,9.8
243,Ustrzyki Dolne,2153,9.3,10.0
244,Przemyśl,3606,9.2,9.2
245,Rzeszów,3850,8.3,10.0
246,Dębica,2303,9.2,9.5
247,Jarosław,2380,9.5,9.9
248,Krosno,3080,8.5,8.8
249,Wetlina,3850,9.1,9.1
250,Łańcut,2086,9.7,9.2
251,Jarosław,2380,9.2,9.0
252,Krosno,3080,8.8,9.8
253,Kalwaria Pacławska,1580,8.7,9.7
254,Przemyśl,1610,9.9,10.0
255,Zalesie Gorzyckie,3010,8.9,9.5
256,Polańczyk,3951,9.8,9.3
257,Cisna,2660,9.7,9.0
258,Iwonicz-Zdrój,1264,7.8,8.1
259,Cisna,1928,9.0,9.1
260,Rajskie Sakowczyk,5061,7.1,9.7
261,Mielec,1675,8.6,8.4
262,Berezka,2021,9.6,9.1
263,Mielec,1605,9.6,9.4
264,Dukla,1893,9.1,9.1
265,Dwernik,1784,9.2,8.7
266,Dębica,3360,6.5,9.1
267,Stalowa Wola,1274,9.4,8.6
268,Wetlina,3021,9.9,8.3
269,Górzanka,2821,9.6,8.3
270,Chyrowa,1330,9.2,9.9
271,Krosno,3836,9.9,9.4
272,Przemyśl,1562,9.5,9.8
273,Rzeszów,1120,9.7,8.5
274,Wetlina,4592,9.0,9.9
275,Bezmichowa Górna,3780,9.2,8.9
276,Ustrzyki Dolne,2247,9.2,9.5
277,Jarosław,2380,9.2,9.4
278,Lesko,2940,7.7,8.1
279,Solina,2821,5.6,9.9
280,Cisna,4508,8.3,9.6
281,Trójca,5572,9.9,9.2
282,Komańcza,2814,9.8,9.8
283,Ustrzyki Dolne,2541,10.0,9.1
284,Cisna,2838,9.3,10.0
285,Mielec,2040,9.2,9.7
286,Rzeszów,1785,8.8,9.7
287,Polańczyk,1638,8.1,9.9
288,Ustrzyki Dolne,3130,9.0,9.2
289,Ustrzyki Dolne,4648,9.8,9.8
290,Krosno,1309,8.6,10.0
291,Solina,4508,9.2,9.7
292,Ustrzyki Dolne,2813,9.2,9.6
293,Solina,4760,9.0,10.0
294,Rzeszów,4550,8.7,8.3
295,Rymanów-Zdrój,3521,9.1,9.5
296,Ustrzyki Dolne,2141,8.4,9.1
297,Rzeszów,1890,8.2,9.2
298,Ustrzyki Dolne,2044,8.6,8.0
299,Ustrzyki Dolne,5821,9.8,9.1
300,Lesko,4200,9.5,9.1
301,Ruda Różaniecka,3864,9.8,9.9
302,Narol,1260,8.3,9.6
303,Jarosław,1778,9.8,9.4
304,Dębica,3780,8.9,9.4
305,Polańczyk,3441,9.7,8.6
306,Ustrzyki Dolne,2040,9.7,9.9
307,Sanok,1622,8.3,9.2
308,Solina,4007,9.7,8.0
309,Przemyśl,2100,9.5,8.5
310,Bukowsko,1577,9.1,8.6
311,Werlas,12750,9.7,9.7
312,Machowa,3080,7.1,8.8
313,Ustrzyki Dolne,1841,9.4,9.0
314,Nowy Łupków,3250,10.0,9.6
315,Cisna,3500,9.4,9.6
316,Iwonicz-Zdrój,2136,9.5,9.4
317,Czarna,1291,9.7,8.4
318,Handzlówka,2590,9.1,8.6
319,Strzyżów,3564,9.7,9.1
320,Łańcut,2380,7.1,8.9
321,Rzemień,2141,10.0,9.9
322,Terka,2296,9.4,9.2
323,Kańczuga,3080,9.5,9.8
324,Cisna,2986,9.9,9.6
325,Iwonicz-Zdrój,2136,8.0,9.7
326,Handzlówka,2590,9.6,9.7
327,Strzyżów,3564,8.8,8.9
328,Łańcut,2380,9.1,9.9
329,Terka,2296,8.1,8.4
330,Kańczuga,2800,8.9,9.6
331,Czarna,1291,9.4,9.1
332,Lesko,2940,9.8,8.8
333,Leżajsk,2557,9.7,8.4
334,Jaśliska,4550,9.6,9.7
335,Przemyśl,2660,9.4,9.1
336,Polańczyk,4340,8.4,8.6
337,Rzeszów,2450,9.8,9.1
338,Krosno,1708,9.0,9.6
339,Rzemień,2141,7.6,9.6
340,Ustrzyki Dolne,4214,6.5,8.3
341,Sanok,3824,8.6,8.3
342,Werlas,4010,8.7,8.3
343,Górno,1654,9.6,8.8
344,Lesko,2310,8.7,10.0
345,Łukowe,4480,9.5,8.2
346,Jasionka,3255,9.6,8.9
347,Tarnobrzeg,3780,8.5,9.8
